obs_uid,item_name,bh_name
e27ac517-4628-4535-87c6-972d7c2472c9,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
e292c6fc-352a-4bd6-a99d-476ccd4a7810,"Fresh apples, typical local variety",Fresh or chilled fruit
e2c764e7-6de8-413b-86f8-bf48ae5363d6,"Chicken eggs, caged hen, large size",Egg and egg-based products
e2fbf191-625f-4d38-b03f-709788bd1dd9,"Fresh apples, typical local variety",Fresh or chilled fruit
e32602f5-d8ec-453f-a68b-53c78a815f7b,"Chicken eggs, caged hen, large size",Egg and egg-based products
e32c0d2e-15ae-448e-90f2-0d368a74c30e,Fresh oranges,Fresh or chilled fruit
e339bc32-4e2d-452a-bd9e-cb12935e9f52,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e33fd79b-f547-4d5e-bf91-a1cbc780bad7,"Fresh apples, typical local variety",Fresh or chilled fruit
e340b38c-bd60-405b-aa28-69c6238e209d,Fresh carrots,Fresh or chilled vegetables other than potatoes
e3509ed2-2c27-46e4-9431-934e572c6896,"Fresh bananas, standard",Fresh or chilled fruit
e3c69fb4-5226-474b-9325-6e4400ee5f43,"Beef, with bones",Beef and veal
e3dbe8ea-c074-4cfb-9c1a-9a1c1a142166,"Fresh potatoes, brown",Fresh or chilled potatoes
e3ebc5a9-4de9-4691-9166-6f2b51ff5261,"Fresh apple, red delicious",Fresh or chilled fruit
e3f7bd4e-2072-43a6-9877-d22601fa76fa,"Pork, fillet",Pork
e4171a72-baff-472b-aff1-5faacdf9c881,Fresh carrots,Fresh or chilled vegetables other than potatoes
e448002c-2e83-448e-9c84-430a338ec2ea,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e45225aa-9fbf-487b-977d-76b31888154b,"Fresh potatoes, brown",Fresh or chilled potatoes
e4777d5d-3c38-451a-b7cb-e268b3a3316d,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e49ef25b-9c1a-43f6-9712-1fdf1f01c279,"Chicken, whole, frozen",Poultry
e5054c2d-34c6-45c8-866b-c08fbe9829ec,Fresh carrots,Fresh or chilled vegetables other than potatoes
e50f647e-6554-4837-b90d-f2f1102f435e,"Beef, minced",Beef and veal
e535f792-d4c8-4784-b0f2-8eb6f748562f,"Pork, fillet",Pork
e54edfa0-ec51-467e-a13b-0cfe153c6309,"Pork, fillet",Pork
e57f69eb-062b-49cb-b4cb-34b3aacaded2,Fresh carrots,Fresh or chilled vegetables other than potatoes
e5dbd2a1-87bc-45e1-8887-14effa9e52cd,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e6103a0a-ef1c-4665-b06c-2b1bf24f075f,Fresh oranges,Fresh or chilled fruit
e640ace7-40ff-4430-8cb6-14d7fcd540db,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e65b61fe-1982-4cf5-bc37-43fdea0bfa62,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
e65d33ef-a7a1-46f2-9368-0281a57921ea,Chicken legs,Poultry
e668a6f2-81b9-4572-81e0-bf5b5f527da3,"Fresh bananas, standard",Fresh or chilled fruit
e688e7ba-2b75-4fb8-b24c-b5780cd1863d,"Chicken eggs, caged hen, large size",Egg and egg-based products
e6a54d15-043f-4c66-bde5-d8471a808a5b,Fresh oranges,Fresh or chilled fruit
e6b482aa-5f09-4e76-97cb-f7b91128606a,Fresh oranges,Fresh or chilled fruit
e6c2f1bd-8619-475e-a362-6cfce6fc624e,Tilapia,"Fresh, chilled or frozen fish and seafood"
e6e7ef55-8766-4e9b-b61c-3d143e2d8958,"Fresh apple, red delicious",Fresh or chilled fruit
e73a9c0a-b7d9-4f8d-b60d-0eb569ff3b44,"Fresh apple, red delicious",Fresh or chilled fruit
e73d9ac4-d45f-4d82-b59b-ede8a44dfedf,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
e7540d3c-8546-411e-b769-65be78c18d45,"Pork, fillet",Pork
e78be3d1-e77e-4491-8b84-3586c015e799,Fresh cucumber,Fresh or chilled vegetables other than potatoes
e78d12b3-9515-419e-a516-0aca2765c215,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
e7adc754-8c74-4360-9287-8f84ccb58c3f,"Beef, minced",Beef and veal
e7ce306c-97ed-4208-aba0-a822a64b702f,Carp,"Fresh, chilled or frozen fish and seafood"
e7db8705-54b9-47af-9367-3edeafc8a79c,Fresh onions,Fresh or chilled vegetables other than potatoes
e7e0a168-87e2-4cf7-a5bd-f8d53cadf26d,Fresh oranges,Fresh or chilled fruit
e7e8e25a-0fc3-48e0-a5bf-638f2e743b52,Chicken legs,Poultry
e821e3e1-c00c-4526-98af-d3a7c58ee446,Fresh onions,Fresh or chilled vegetables other than potatoes
e8315747-fdab-46c0-bddd-49c9c0715212,Fresh oranges,Fresh or chilled fruit
e83a4cce-e3db-453e-bbbb-9b26f9183202,Chicken legs,Poultry
e87c33bc-e665-4d89-9498-f2ef61005b41,"Fresh potatoes, brown",Fresh or chilled potatoes
e88c8ce9-24cf-46a3-8148-0421508f57ee,"Fresh bananas, standard",Fresh or chilled fruit
e897d15e-995f-42f2-8819-b5c075d24eb4,Fresh onions,Fresh or chilled vegetables other than potatoes
e8c69a8b-0b59-4b53-9f95-1c194e46dd17,Fresh onions,Fresh or chilled vegetables other than potatoes
e8e0be39-d197-42aa-af12-abe020cc0097,"Fresh potatoes, brown",Fresh or chilled potatoes
e8e20e16-ca4f-42cd-9c26-3f5c3ec48537,Fresh oranges,Fresh or chilled fruit
e8f01897-0870-4b3a-9ca2-66bc8be73d6f,Fresh onions,Fresh or chilled vegetables other than potatoes
e8f339f7-aa8c-48d5-a771-1dd7207ec5e3,"Beef, minced",Beef and veal
e90460e9-fe78-468b-a98b-532e7bcd9e8e,Fresh onions,Fresh or chilled vegetables other than potatoes
e90dba76-f1c7-4cc1-b35c-001b3ac5b33e,"Fresh apples, typical local variety",Fresh or chilled fruit
e912ade5-2bc5-43f2-bedc-1a2e12288d2e,Fresh carrots,Fresh or chilled vegetables other than potatoes
e9149d7a-3637-46d8-ba5e-b1f962d65a71,Fresh carrots,Fresh or chilled vegetables other than potatoes
e9713feb-99c8-4876-a427-301476ea634d,"Chicken eggs, caged hen, large size",Egg and egg-based products
e97748fb-f4e2-4310-8089-0920c4ba4c3e,Fresh carrots,Fresh or chilled vegetables other than potatoes
e99e0073-f792-44ba-987b-0283780d5088,"Beef, minced",Beef and veal
e9a47ab0-95eb-4354-be2d-603049576559,"Fresh bananas, standard",Fresh or chilled fruit
e9aca927-4e19-4665-a188-233b7af0512e,"Chicken, whole, fresh",Poultry
e9c5e78d-e24b-4158-8bee-cc803b409d11,"Pork, fillet",Pork
ea03194e-2aba-46c0-b966-0f84888bc155,"Chicken eggs, caged hen, large size",Egg and egg-based products
ea22a48b-847c-44cf-bb8b-3df59503b94f,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ea561b3e-35c4-48ed-bf6d-3831346b922f,"Fresh potatoes, brown",Fresh or chilled potatoes
eaa0ddcd-4948-4b1e-9480-3acad8a57f2f,Fresh cucumber,Fresh or chilled vegetables other than potatoes
eaaad512-6f82-489a-8f92-08c7d2e03845,"Fresh bananas, standard",Fresh or chilled fruit
ead7278a-407f-46d3-9ace-99bc4bcaed0e,"Beef, with bones",Beef and veal
eae7586e-4a88-47e5-8ede-ed9697c526aa,Tilapia,"Fresh, chilled or frozen fish and seafood"
eaff357b-d8e3-4f3f-89e1-d6da51fe04bd,"Goat, mixed cut, with bones","Lamb, mutton and goat"
eb01fa49-13a5-49e8-8ec5-020e8aa1633a,"Chicken eggs, caged hen, large size",Egg and egg-based products
eb08f2c8-560f-4edb-9f92-7dcc342348db,"Fresh apples, typical local variety",Fresh or chilled fruit
eb0b968c-cd6d-44a2-a42d-053d24cae6eb,Fresh onions,Fresh or chilled vegetables other than potatoes
eb1efb1d-1e46-4c46-8fc6-42c0ede69b5e,"Fresh bananas, standard",Fresh or chilled fruit
eb240a21-15ae-4a2b-982d-4846516fdab7,"Chicken eggs, caged hen, large size",Egg and egg-based products
eb2fc756-1b9a-4e0d-990e-c4bffc63b4b1,"Fresh apple, red delicious",Fresh or chilled fruit
eb44adea-26e5-4a10-8183-a7dafa1421d0,"Fresh potatoes, brown",Fresh or chilled potatoes
eb52bc4d-7026-4eef-8f2b-3f693f9a74d0,"Lamb, chops","Lamb, mutton and goat"
eb5939c9-4e4a-432e-a541-e076444ac2ee,Fresh oranges,Fresh or chilled fruit
ebc19854-907c-46b1-a324-f6774c1889f2,Fresh carrots,Fresh or chilled vegetables other than potatoes
ebca378b-a854-4573-aed1-03d754d544b1,Fresh carrots,Fresh or chilled vegetables other than potatoes
ebe531bc-2cf1-47a2-8838-3f3e3f20d1cc,"Fresh apples, typical local variety",Fresh or chilled fruit
ec437ec1-ac62-4992-b45a-b91c271c4eb7,Fresh onions,Fresh or chilled vegetables other than potatoes
ec64a765-f22e-4c62-861c-6efde51c846e,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
ec8098c4-8448-4e61-bdc7-74d642d84fee,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ec95c6df-d47a-4f73-bfee-7ec0a21fb1a0,Fresh onions,Fresh or chilled vegetables other than potatoes
ecce73f2-f763-41c1-9a9e-cd02ee3edcb3,Chicken legs,Poultry
ecd1bf17-2e5e-4476-90da-f5679bc26fd9,Fresh carrots,Fresh or chilled vegetables other than potatoes
ecef3ce4-3237-40c4-9ae3-a198d57b9ea7,"Chicken, whole, fresh",Poultry
ecf6c76f-b42e-4b4a-a19a-08519110e74f,"Pork, ribs",Pork
ed17dc94-9c2b-4591-9ef8-370b919eaee7,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ed2609c7-b2b5-4454-bc05-c88e5f088167,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ed2d7265-18a3-4ab8-af15-982c23806ef7,"Fresh bananas, standard",Fresh or chilled fruit
ed38b3dd-e73c-4aef-9096-1c76d35ba391,Fresh onions,Fresh or chilled vegetables other than potatoes
ed4b5bcf-86ba-4019-8c0a-4ac394aa7f02,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
ed5af5bd-f607-4512-99fa-15a48dbf65b5,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
eda97564-0c8f-480d-a773-221eccf3df0b,"Fresh potatoes, brown",Fresh or chilled potatoes
edb0a8a0-afe9-4009-a581-e974e9dd3b6f,"Chicken, whole, fresh",Poultry
edb72e5d-0b38-4985-8f46-cf869cdf314e,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
edbf126c-06a6-4291-843e-ab640eae6152,"Pork, fillet",Pork
edc302de-6059-4075-a30e-cd59430c1e66,"Beef, minced",Beef and veal
edcf0877-c53c-4640-a74b-5eab41724db7,"Fresh potatoes, brown",Fresh or chilled potatoes
edd17a0e-a9f6-4ebf-b885-40e5e08b0f53,Fresh carrots,Fresh or chilled vegetables other than potatoes
edde69bc-72fa-45c3-9d28-1161717b4274,Fresh oranges,Fresh or chilled fruit
eddfe238-60e5-478c-9b1f-f40a4ac6dc4d,Fresh cucumber,Fresh or chilled vegetables other than potatoes
edeb98b7-0d86-4eb3-a0e1-91432b8d15c9,Fresh onions,Fresh or chilled vegetables other than potatoes
ee18ea8c-0df2-4a86-93b9-536bfd140eb8,Fresh carrots,Fresh or chilled vegetables other than potatoes
ee326a92-2ad7-4bc6-8a1f-f8e8f3442695,Fresh oranges,Fresh or chilled fruit
ee3337bf-6470-4beb-ad09-2d14a80355f0,Chicken legs,Poultry
ee44a2d0-1b69-43ec-b489-5d16da4edb68,"Fresh apple, red delicious",Fresh or chilled fruit
ee6c806d-c516-4e5f-9773-3bce9d2063b6,"Fresh apple, red delicious",Fresh or chilled fruit
ee96afa5-ee48-42ca-a80c-f62d70bfcef4,"Beef, with bones",Beef and veal
ee9e6297-ba26-4f11-bb2c-cae4e1beda40,Carp,"Fresh, chilled or frozen fish and seafood"
eea39775-ed7e-4116-b4d4-75ce1a4f7ad9,"Chicken eggs, caged hen, large size",Egg and egg-based products
eea47820-45e5-46d5-b8eb-34164a12dda4,Tilapia,"Fresh, chilled or frozen fish and seafood"
eea5d548-63bc-4fca-a74d-57efdc931e7d,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
eead2b3a-0881-4954-8236-c7e4b7ae74fe,"Beef, minced",Beef and veal
eebb3f08-4b27-4e13-a54b-835c81fbbe95,"Beef, minced",Beef and veal
eebc69e8-c234-43c5-a678-077e4e66bc02,Fresh onions,Fresh or chilled vegetables other than potatoes
eec651f1-5f2f-4dca-bad3-2087aa137313,Fresh cucumber,Fresh or chilled vegetables other than potatoes
eedef220-4541-47c0-bd88-ba21ec38c0ed,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ef0c3221-6f55-4862-9fa0-626e7cae6ca9,"Fresh bananas, standard",Fresh or chilled fruit
ef4037ad-1963-45c2-a3d8-1579c7c39a5e,"Chicken, whole, fresh",Poultry
ef447c9e-f867-4163-ba97-12da2da27b72,"Lamb, chops","Lamb, mutton and goat"
ef557726-8978-45a8-8e2e-d2d2fb6d8496,"Fresh apples, typical local variety",Fresh or chilled fruit
ef8621da-b09c-4c95-b4ad-1982f499b02d,"Fresh apple, red delicious",Fresh or chilled fruit
ef8c0114-1a5c-4e04-82fd-0a4213560bfd,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ef8f59c1-a711-434d-97a2-3fc31723cd2a,"Fresh apples, typical local variety",Fresh or chilled fruit
ef9148da-daba-40c3-a506-5f86023f13e3,Fresh onions,Fresh or chilled vegetables other than potatoes
ef93b44d-0606-4cec-902d-55271736caf0,"Fresh potatoes, brown",Fresh or chilled potatoes
efb96605-966f-43d3-80d1-d2f022b01b59,Fresh oranges,Fresh or chilled fruit
efc3c608-7157-40f8-9b3a-c40455fe3ca2,Fresh oranges,Fresh or chilled fruit
efc45c62-77f0-440b-9155-fb2a11e4f212,"Chicken eggs, caged hen, large size",Egg and egg-based products
efc52766-0bf7-47b0-b82f-77c5c36f6e35,Fresh oranges,Fresh or chilled fruit
efc5f4b0-4099-4b74-bec4-2700d1a67b2c,Fresh oranges,Fresh or chilled fruit
efd628be-e1e8-4551-b43f-5d389dcce07e,"Pork, fillet",Pork
efe31eb9-8d63-4a13-937e-735b66791f13,Fresh onions,Fresh or chilled vegetables other than potatoes
efed84f4-d962-42dc-aec9-a62283bb4393,Fresh carrots,Fresh or chilled vegetables other than potatoes
eff0b65d-d93c-43dc-b8bc-bcfbe5975c30,"Chicken eggs, caged hen, large size",Egg and egg-based products
effa14f8-aaa6-42d3-8b24-f4a826cae69f,"Pork, fillet",Pork
f00c0e67-df1f-44f1-a7d9-72137e8de580,"Fresh apple, red delicious",Fresh or chilled fruit
f00f4794-f630-4097-9cd8-3dd90b2a0149,"Chicken, whole, fresh",Poultry
f01038c0-a012-4dd7-ac63-077b32b27575,Carp,"Fresh, chilled or frozen fish and seafood"
f054c417-1127-4b45-844c-1405dcd08d8d,Fresh onions,Fresh or chilled vegetables other than potatoes
f06197d6-e15f-4678-9da2-d3bfeb13ec13,"Chicken, whole, fresh",Poultry
f061dee4-f615-4d76-b2e8-34094c73b184,"Fresh apple, red delicious",Fresh or chilled fruit
f06bc077-1939-4a3e-a218-4e37bbab565b,Fresh carrots,Fresh or chilled vegetables other than potatoes
f07062d2-d8f9-4f83-854c-de311035edb4,"Fresh bananas, standard",Fresh or chilled fruit
f07bca76-cc5c-4410-8f83-64fa7b2164a8,Fresh onions,Fresh or chilled vegetables other than potatoes
f0f7639b-ae7e-4f84-b625-6a83c4d07690,"Pork, fillet",Pork
f0fc60e1-f0f1-45bd-a2ca-b2443f409cfb,"Chicken eggs, caged hen, large size",Egg and egg-based products
f11325c8-3545-42d4-98bd-5ae742b21459,"Pork, ribs",Pork
f118c331-4ced-45a1-8ccd-ac8e1631e72c,"Pork, fillet",Pork
f11c8b6b-cd9e-4029-9b70-4861be94872a,Fresh oranges,Fresh or chilled fruit
f132c623-6a50-409e-a1eb-fa97296e05ed,Fresh onions,Fresh or chilled vegetables other than potatoes
f1426785-998f-4650-bed4-13dcfe2a4cff,Fresh oranges,Fresh or chilled fruit
f1442928-2fbf-4082-bd2f-cfa22b2b512c,"Chicken eggs, caged hen, large size",Egg and egg-based products
f179a2af-2314-4275-a045-9dcafc510c3e,"Fresh apple, red delicious",Fresh or chilled fruit
f1a23fe0-2f8c-4e37-bd9f-787bb6e845c5,"Chicken, whole, frozen",Poultry
f1cdef3a-e670-43bc-b39e-4cb6a3d307e8,Fresh onions,Fresh or chilled vegetables other than potatoes
f1d2d976-22cd-4b5f-9c18-844b394daa34,Fresh onions,Fresh or chilled vegetables other than potatoes
f1d8159d-8a4f-4bd6-b619-696b5181c8bf,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
f2007837-2d5b-49a9-b964-d21ce69a5b26,"Chicken eggs, caged hen, large size",Egg and egg-based products
f23eec33-8219-4e8d-b543-3b6b5969ee37,"Lamb, chops","Lamb, mutton and goat"
f25141ab-7bae-402d-aab2-81c49ca80dc6,"Fresh potatoes, brown",Fresh or chilled potatoes
f2ad2f9a-5046-4ff2-8aeb-5f28d6e41e70,"Fresh apple, red delicious",Fresh or chilled fruit
f2b42747-2589-4316-9204-27397f4837b4,"Lamb, chops","Lamb, mutton and goat"
f2bbf37e-051a-4f44-a996-1f092c7e387f,"Fresh bananas, standard",Fresh or chilled fruit
f2c75a61-7c09-4a03-855e-6dc6a6900ceb,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f2e87dbe-e1cb-47b3-8682-03ddee5cf720,"Beef, minced",Beef and veal
f2f79925-752d-4d21-a974-0dd339090137,"Fresh bananas, standard",Fresh or chilled fruit
f301d7f2-ec61-4763-8ad5-abe97357abd7,"Fresh potatoes, brown",Fresh or chilled potatoes
f303efeb-99e1-4385-aa34-29b795fea4c9,"Chicken eggs, caged hen, large size",Egg and egg-based products
f3056287-30d4-4301-8e62-43536e8eb262,Fresh carrots,Fresh or chilled vegetables other than potatoes
f3117a17-2658-44a1-8b67-76c94ed98756,Fresh oranges,Fresh or chilled fruit
f31ad1fb-6d58-474c-bebe-d4d1783ef9fe,"Beef, minced",Beef and veal
f31bbfbc-4470-4927-9263-4f7770e77b79,"Beef, minced",Beef and veal
f392072e-f956-4bbd-9fdf-8a9f589784ab,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f3948ea9-62f8-4cc0-ad90-d43e0bdae724,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f39d8b3b-eb6a-4e6f-a0ce-e64bf638f1dc,"Pork, fillet",Pork
f3c0c5b1-2c89-4e6c-8170-6852ac079eb2,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
f3c9fcc5-3963-4b07-9868-211f8e2fa8d1,Chicken legs,Poultry
f3f53b6e-ae7b-4e91-8088-b32e875a1d54,Fresh oranges,Fresh or chilled fruit
f4053b86-0d32-4202-91a4-382eed580f1c,"Fresh apples, typical local variety",Fresh or chilled fruit
f40fc7cc-9d70-40e9-86f4-6a04323c3fce,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f411fa0b-47de-4bea-816b-29035e255538,Fresh onions,Fresh or chilled vegetables other than potatoes
f41519b1-ba08-4fc9-aa27-2a0748e2213e,Carp,"Fresh, chilled or frozen fish and seafood"
f4304d53-4684-4d9b-8e96-f0022803f4c3,"Fresh potatoes, brown",Fresh or chilled potatoes
f4309a03-3c24-4cff-acc1-024332624904,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f4491b3b-9143-4542-9b04-867dc133ec3f,"Fresh apples, typical local variety",Fresh or chilled fruit
f4579b77-ea77-46d6-b87b-638b7a585ff1,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f48a7c22-53e9-4f28-ac1f-2e580e22b92e,Fresh oranges,Fresh or chilled fruit
f48d0a73-2585-4bad-ad1c-3bbd330b61ee,Fresh onions,Fresh or chilled vegetables other than potatoes
f4cc728c-dba3-4c82-bc8f-a6905a15e229,Fresh carrots,Fresh or chilled vegetables other than potatoes
f4e6a3ee-7097-406b-bc05-c51978bf0891,"Fresh bananas, standard",Fresh or chilled fruit
f5025789-bd3e-4659-bb73-5d1e1c8425eb,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
f5136b64-c2bf-4d1b-8ec0-f9ea3a9c2cca,Fresh onions,Fresh or chilled vegetables other than potatoes
f53498dd-c45d-45b9-833b-9ccbf0562e23,Chicken legs,Poultry
f53aa117-9eee-4c50-bd4d-7d0546c3f7e1,"Fresh bananas, standard",Fresh or chilled fruit
f542133e-41b3-47b0-bf82-06d57eb2d4c3,"Fresh apples, typical local variety",Fresh or chilled fruit
f583ebb7-a3d1-4b24-b887-960955a7937d,"Fresh apple, red delicious",Fresh or chilled fruit
f5959eb2-8266-473b-a339-d58a87a1f4af,"Chicken eggs, caged hen, large size",Egg and egg-based products
f597f99f-e307-4988-af18-d2f34cdb9c92,"Chicken eggs, caged hen, large size",Egg and egg-based products
f5a4c5b9-0e65-40b5-a023-61ce9ed6e8ed,Chicken legs,Poultry
f5b51ecd-1a71-4646-b089-2a7b9321129a,Fresh onions,Fresh or chilled vegetables other than potatoes
f60532b8-49df-4c8d-a9e5-eb609f0bea64,"Fresh apples, typical local variety",Fresh or chilled fruit
f61b3769-5d7c-44d3-94cc-ea1f69f8a688,"Chicken eggs, caged hen, large size",Egg and egg-based products
f63621f9-f350-45cf-8b84-ca7dc3c49091,Fresh oranges,Fresh or chilled fruit
f645bce1-61c1-49cc-8645-d074bccc929c,"Beef, with bones",Beef and veal
f666248f-6247-4efa-8a77-b63c6f299ff6,Fresh carrots,Fresh or chilled vegetables other than potatoes
f6847820-bf36-4d34-bd9e-d70141a08caf,"Pork, fillet",Pork
f68d88a9-1f8a-426b-aa72-5e58f7d96ff4,"Fresh apples, typical local variety",Fresh or chilled fruit
f6a5df70-62ca-4db7-962c-9bde924bc967,Fresh oranges,Fresh or chilled fruit
f6af7f41-5502-43ab-bcbc-f238a36211f7,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f6e0b00c-7b84-4935-af8b-f98131bc47e3,Chicken legs,Poultry
f6f9e2f7-dd20-40bf-ab45-825916ec8c0d,"Fresh bananas, standard",Fresh or chilled fruit
f6fc8f59-0b06-4006-8107-c002fc051b3a,"Fresh apple, red delicious",Fresh or chilled fruit
f70fd038-d66b-4c6e-9315-72705376c62c,"Fresh bananas, standard",Fresh or chilled fruit
f71d7b68-6800-49b3-b0f3-67e88a492613,Fresh carrots,Fresh or chilled vegetables other than potatoes
f7212c2a-7cb6-4d6c-b739-341ccdf1184e,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
f72d9be0-0fc1-4f4d-aae6-7e0abd5b6e18,"Fresh bananas, standard",Fresh or chilled fruit
f73077c5-4796-47a4-bf24-3375b78841b9,Fresh oranges,Fresh or chilled fruit
f738b151-a3c7-485f-afcf-74ce3f9bed8b,Fresh carrots,Fresh or chilled vegetables other than potatoes
f7439f37-842b-433e-b7a7-ee18fa0148f9,"Fresh bananas, standard",Fresh or chilled fruit
f74461a9-ffd0-4e01-a4b6-37c09a1b6932,"Lamb, chops","Lamb, mutton and goat"
f7451249-8006-43f7-85b8-f9f9d742be19,"Fresh bananas, standard",Fresh or chilled fruit
f74ff345-944d-4b91-b7a8-756a21c4d76b,"Beef, minced",Beef and veal
f7737145-8005-459e-8d5d-b00f04c8de5f,Fresh onions,Fresh or chilled vegetables other than potatoes
f7771f65-d417-4f66-abe5-21774f72d7c8,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
f77ac1ac-16ff-4b85-9a3b-876e745d912b,Fresh carrots,Fresh or chilled vegetables other than potatoes
f7bc2d32-bab6-4bd9-9dc2-8881ce76c013,Fresh oranges,Fresh or chilled fruit
f7f5d440-42e6-4963-8a59-4e6fa6d46ada,Fresh onions,Fresh or chilled vegetables other than potatoes
f8015d3c-55bb-4951-93f5-f6f05985f534,Fresh carrots,Fresh or chilled vegetables other than potatoes
f809f8d5-84b2-4d69-9cc1-b731286a5a49,Fresh oranges,Fresh or chilled fruit
f80d656a-9a82-459c-8c51-65d81176e842,"Chicken, whole, frozen",Poultry
f8493f28-89fa-4217-a551-ab7c2da1b21e,"Fresh apple, red delicious",Fresh or chilled fruit
f8633b74-9679-4c87-ab2b-22614d135664,Fresh cucumber,Fresh or chilled vegetables other than potatoes
f8719685-4663-45a0-82f7-ebb9f3b77db9,Fresh oranges,Fresh or chilled fruit
f8c42e7e-6513-4b3c-95e6-b4f2d9b85df7,Fresh cucumber,Fresh or chilled vegetables other than potatoes
